,loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,loan_default,house_onwer,emp_year_greater_5,loan_grade0,loan_grade1,loan_grade2,loan_grade3,loan_grade4,loan_grade5,loam_purpose0,loam_purpose1,loam_purpose2,loam_purpose3,loam_purpose4,loam_purpose5,loam_purpose6,loam_purpose7,loam_purpose8,loam_purpose9,loam_purpose10,loan_term0
206,5500,12.73,184.61,75000,18.78,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
207,20000,27.27,613.94,53000,31.14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
208,30000,19.92,793.49,40000,53.26,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
209,8000,7.21,247.79,39000,39.19,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
210,5000,16.91,178.04,47361,18.22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
211,16000,22.35,445.1,112000,20.77,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,30000,18.94,777.23,38000,37.71,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
213,2000,15.02,69.36,35000,35.56,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
214,10000,17.97,361.38,55000,32.69,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
215,2225,18.94,81.5,75000,11.89,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
216,15000,13.56,345.62,115000,19.48,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,5000,6.67,153.64,55000,14.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
218,40000,7.21,1238.93,140000,12.63,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
219,10500,23.4,298.42,62000,22.11,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
220,35000,14.47,822.95,120000,21.85,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221,19200,13.56,442.39,45000,24.59,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222,3000,10.08,96.92,31420,2.94,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
223,15000,10.08,484.58,70000,17.61,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
224,30000,13.56,691.23,52000,15.46,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225,19000,24.37,550.68,63000,33.87,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
226,10000,7.21,309.74,35000,53.36,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
227,2000,11.55,66,50000,2.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
228,40000,13.56,921.64,104000,29.66,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
229,35000,20.89,1316.66,35000,75,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
230,10000,25.34,295.51,57000,48.88,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
231,20000,26.31,602.49,32000,5.14,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
232,21600,17.97,548.15,130000,14.09,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,24000,19.92,634.79,72000,23.6,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
234,15000,15.02,357.01,119668,29.98,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235,10000,7.84,312.63,96000,11.08,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
236,7200,15.02,249.67,89000,13.61,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
237,12000,10.47,389.86,160000,27.69,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
238,10000,16.14,352.27,60000,15.58,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
239,35000,22.35,973.64,140000,17.36,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,19625,14.47,675.23,120000,29.16,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
241,18000,14.47,619.32,77000,21.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
242,10000,10.08,323.05,18000,5.27,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
243,35000,13.56,1188.76,117220,24.95,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
244,20400,11.55,673.2,96000,30.51,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
245,5000,10.47,162.45,62000,14.15,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
246,22000,17.97,558.3,48000,29.2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
247,12200,20.89,329.3,120000,6.24,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
248,11500,13.56,390.59,56000,19.76,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
249,2500,19.92,92.81,18000,5.07,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
250,30000,19.92,1113.69,170000,4.36,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
251,10000,15.02,238.01,82000,23.28,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
252,6000,16.91,213.65,120000,12.07,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
253,10000,20.89,269.92,65000,16.91,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
254,10000,18.94,366.26,85000,15.81,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
255,20000,7.21,619.47,47000,22.83,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
256,10500,18.94,384.57,72000,11.73,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
257,10000,18.94,366.26,70000,28.17,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
258,7500,18.94,274.7,38000,24.32,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
259,25500,12.73,576.69,62000,17.32,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,25000,18.94,647.69,115000,18.15,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,10000,16.14,243.93,50000,30.82,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
262,25000,16.91,890.2,78000,18.05,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
263,5000,17.97,180.69,136000,27.69,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
264,10000,15.02,346.76,95680,6.56,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
265,8000,7.21,247.79,106000,27.31,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
266,14500,20.89,391.38,73000,12.72,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,20000,18.94,518.16,50000,8.98,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
268,25000,12.73,565.38,54023,26.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
269,6000,20.89,225.72,230000,13.69,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
270,14000,6.67,430.18,120000,2.65,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
271,15000,11.55,495,40800,14.32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
272,5000,14.47,172.04,140000,15.31,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
273,1000,25.34,39.94,30000,16.84,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
274,19400,30.17,629.69,68000,25.91,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
275,4000,8.46,126.2,40000,13.86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
276,36000,17.97,913.58,37000,68.89,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
277,10000,11.55,330,75000,16.08,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
278,40000,14.47,940.51,10000,168.43,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279,25000,11.55,550.45,102000,22.4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,20000,11.06,435.45,51000,16.96,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
281,40000,10.08,1292.2,75000,21.89,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
282,2000,13.56,67.93,157000,12.14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
283,30000,27.27,920.91,66000,17.55,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
284,15000,11.06,491.51,50000,25.28,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
285,17500,10.47,375.89,100000,15.64,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
286,24000,6.67,737.44,82500,10.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
287,16000,11.55,352.29,185000,12.14,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
288,20000,19.92,742.46,75000,36.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
289,12000,16.91,427.3,42000,24.57,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
290,40000,16.14,975.71,55000,40.28,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
291,17000,20.89,639.52,67000,21.26,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
292,25000,15.02,866.88,31200,43.96,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
293,11000,6.11,335.19,35000,18.72,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
294,10000,11.55,330,56000,17.83,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
295,2200,6.67,67.6,37000,1.14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
296,15000,6.67,460.9,75398,32.53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
297,2000,17.97,72.28,28000,37.72,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
298,30000,19.92,793.49,125000,19.75,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
299,30000,18.94,1098.78,65000,22.1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300,9000,11.55,297,64000,7.91,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
301,7500,17.97,271.04,70000,11.66,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
302,8000,22.35,306.98,150000,22.86,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
303,20000,15.02,693.51,70000,11.26,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
304,18000,7.21,557.52,120000,7.99,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
305,4000,19.92,148.5,59000,33.16,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
306,4200,22.35,161.17,52000,39.37,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
307,16000,15.02,554.81,85950,17.15,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
308,11000,10.08,355.36,110000,27.33,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
309,15000,7.84,468.94,86000,13.01,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
310,10000,19.92,371.23,78000,28.07,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
311,8000,19.92,296.99,118000,14.55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
312,16000,15.02,554.81,29592,7.91,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
313,16000,10.08,340.59,67000,15.12,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
314,10000,13.56,230.41,41000,3.34,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
315,22500,16.14,548.84,64000,23.46,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
316,6000,11.06,196.61,60000,12.94,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
317,20000,20.89,752.38,50000,7.18,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
318,7500,6.67,230.45,128000,17.33,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
319,10000,27.27,306.97,59960,17.65,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
320,20000,6.11,609.44,80000,8.16,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
321,35000,13.56,806.43,180000,22.81,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322,18500,15.02,641.49,65000,30.35,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
323,28000,26.31,843.48,85000,18.23,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
324,3000,13.56,101.9,60000,12.57,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
325,10000,16.91,248.05,18000,14.07,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
326,2000,22.35,76.75,66000,41.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
327,1000,18.94,36.63,55000,32.12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
328,17825,27.27,547.18,42952,38.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
329,7500,18.94,274.7,75000,23.65,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
330,15050,16.91,535.9,15000,88,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
331,40000,16.91,992.17,140000,6.98,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332,29000,23.4,824.21,119000,0.25,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
333,12000,30.17,389.5,95000,22.37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
334,40000,6.11,1218.88,105000,1.13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
335,20000,28.72,631.44,130000,31.91,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
336,12000,22.35,333.82,22000,18.32,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
337,18000,15.02,624.16,125000,7.72,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
338,20000,11.06,655.35,26000,61.91,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
339,7500,6.11,228.54,25000,9.17,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
340,32000,16.14,780.57,60000,18.98,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
341,5000,20.89,188.1,45000,19.36,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
342,3200,11.55,105.6,85000,5.51,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
343,20000,22.35,556.37,120000,11.46,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
344,10000,26.31,301.25,62000,16.03,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
345,4400,7.21,136.29,74000,33.75,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
346,20000,6.11,609.44,130000,9.7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
347,12000,11.06,393.21,75000,11.61,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
348,9500,10.47,308.64,36000,30.53,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
349,10500,18.94,384.57,65000,21.69,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
350,35000,18.94,1281.9,100000,5.3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
351,15000,22.35,575.58,96000,25.75,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
352,30000,14.47,1032.2,45000,15.04,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
353,1300,16.91,46.3,1200,444,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
354,40000,6.67,1229.06,465397,4.29,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
355,7000,14.47,240.85,150000,22.75,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
356,15000,10.08,484.58,80000,28.98,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
357,30000,11.06,983.02,150000,13.9,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
358,5000,11.55,165,40000,33.66,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
359,16000,14.47,550.51,71785,17.84,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
360,30000,13.56,691.23,96200,13.69,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
361,10000,14.47,344.07,60000,35.24,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
362,30000,15.02,714.02,49000,26.9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
363,25000,6.67,768.17,93000,19.12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
364,35000,16.91,1246.28,57000,19.66,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
365,2700,22.35,103.61,33000,4.33,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
366,30000,18.94,1098.78,140000,10.59,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
367,17000,6.67,522.35,67000,15.62,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
368,8000,7.84,250.11,96000,10.48,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
369,15300,23.4,595.46,60000,18.61,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
370,5000,18.94,183.13,136000,22.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
371,30000,22.35,1151.16,71000,33.19,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
372,30000,27.27,920.91,112000,29.25,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
373,7000,15.02,242.73,47840,7.78,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
374,5000,18.94,183.13,60000,8.94,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
375,10000,30.17,324.58,60000,15.26,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
376,1350,7.21,41.82,125000,5.17,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
377,27000,15.02,642.62,130000,19.05,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378,3000,22.35,115.12,27000,20.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
379,21525,7.84,434.81,150000,7.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380,25000,14.47,587.82,55000,25.62,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
381,10000,7.84,312.63,90000,26.13,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
382,2000,7.21,61.95,62000,10.01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
383,3500,20.89,131.67,41171,13.09,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
384,13000,14.47,305.67,79500,9.8,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
385,2400,8.46,75.72,24000,10.45,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
386,13000,18.94,336.8,40000,31.83,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
387,14500,13.56,492.49,750000,11.05,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
388,5600,8.46,176.68,39000,11.26,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
389,20000,13.56,679.29,42000,19.54,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
390,8000,6.11,243.78,80000,12.06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
391,20000,13.56,460.82,65000,28.79,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
392,5000,14.47,172.04,66355,20.85,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
393,14400,22.35,400.59,71000,24.47,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
394,7825,6.11,238.45,50000,7.15,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
395,14000,7.84,437.68,125000,12.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
396,20000,7.84,625.26,80000,16.28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
397,3000,17.97,108.42,12000,2.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
398,2000,26.31,80.92,105000,12.34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
399,10000,11.06,217.73,12000,63.9,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400,20000,10.08,646.1,100000,7.79,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
401,5000,16.14,176.14,35000,26.23,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
402,10000,20.89,376.19,40000,24.3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
403,20000,17.97,507.55,56800,26.24,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
404,10500,17.97,266.46,53000,2.31,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
405,28000,22.35,778.92,80000,24.66,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
406,5000,6.11,152.36,68332,14.95,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
407,35000,16.14,1232.92,80000,15.41,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
408,10000,13.56,339.65,42000,25.29,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
409,7875,10.08,254.4,38000,28.08,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
410,10800,16.14,380.45,45000,36.08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
411,9000,13.56,305.68,43800,17.92,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
412,24000,7.84,750.31,140000,16.28,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
413,15000,10.08,484.58,60000,19.14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
414,15000,15.02,357.01,55000,50.77,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415,12000,16.91,297.66,29640,10.28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
416,10000,15.02,346.76,45000,29.71,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
417,12000,10.08,387.66,285000,11.22,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
418,15000,10.08,484.58,70000,20.61,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
419,6000,16.91,213.65,45000,15.63,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420,5500,10.47,178.69,30000,20.55,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
